Julian Date	Pc Latitude (deg)	Aerosol Opacity	Uncertainty
2448860.5	2	1.556	0.473
2448920.5	2	1.621	0.486
2448980.5	2	1.693	0.499
2449040.5	2	1.747	0.509
2449100.5	2	1.784	0.516
2449160.5	2	1.823	0.523
2449220.5	2	1.847	0.528
2449280.5	2	1.855	0.529
2449340.5	2	1.847	0.527
2449400.5	2	1.827	0.523
2449460.5	2	1.797	0.517
2449520.5	2	1.761	0.51
2449580.5	2	1.735	0.505
2449640.5	2	1.697	0.498
2449700.5	2	1.654	0.49
2449760.5	2	1.622	0.483
2449820.5	2	1.606	0.479
2449880.5	2	1.625	0.483
2449940.5	2	1.651	0.488
2450000.5	2	1.678	0.493
2450060.5	2	1.702	0.498
2450120.5	2	1.702	0.281
2450180.5	2	1.719	0.284
2450240.5	2	1.724	0.285
2450300.5	2	1.721	0.285
2450360.5	2	1.734	0.287
2450420.5	2	1.742	0.288
2450480.5	2	1.744	0.288
2450540.5	2	1.739	0.287
2450600.5	2	1.725	0.284
2450660.5	2	1.711	0.281
2450720.5	2	1.667	0.275
2450780.5	2	1.623	0.268
2450840.5	2	1.581	0.262
2450900.5	2	1.552	0.258
2450960.5	2	1.561	0.259
2451020.5	2	1.567	0.26
2451080.5	2	1.532	0.255
2451140.5	2	1.463	0.246
2451200.5	2	1.41	0.24
2451260.5	2	1.386	0.237
2451320.5	2	1.382	0.236
2451380.5	2	1.373	0.235
2451440.5	2	1.366	0.235
2451500.5	2	1.354	0.233
2451560.5	2	1.35	0.233
2451620.5	2	1.345	0.232
2451680.5	2	1.353	0.233
2451740.5	2	1.39	0.237
2451800.5	2	1.434	0.242
2451860.5	2	1.498	0.25
2451920.5	2	1.578	0.26
2451980.5	2	1.662	0.271
2452040.5	2	1.765	0.285
2452100.5	2	1.872	0.3
2452160.5	2	1.931	0.309
2452220.5	2	1.965	0.314
2452280.5	2	1.968	0.314
2452340.5	2	1.963	0.313
2452400.5	2	1.977	0.316
2452460.5	2	1.955	0.313
2452520.5	2	1.897	0.305
2452580.5	2	1.811	0.292
2452640.5	2	1.75	0.284
2452700.5	2	1.705	0.278
2452760.5	2	1.655	0.271
2452820.5	2	1.598	0.263
2452880.5	2	1.53	0.254
2452940.5	2	1.474	0.247
2453000.5	2	1.446	0.243
2453060.5	2	1.461	0.245
2453120.5	2	1.481	0.247
2453180.5	2	1.513	0.251
2453240.5	2	1.562	0.257
2453300.5	2	1.654	0.27
2453360.5	2	1.704	0.277
2453420.5	2	1.713	0.279
2453480.5	2	1.737	0.282
2453540.5	2	1.705	0.278
2453600.5	2	1.654	0.271
2453660.5	2	1.574	0.261
2453720.5	2	1.479	0.249
2453780.5	2	1.38	0.237
2453840.5	2	1.287	0.226
2453900.5	2	1.207	0.216
2453960.5	2	1.153	0.21
2454020.5	2	1.113	0.205
2454080.5	2	1.116	0.205
2454140.5	2	1.164	0.209
2454200.5	2	1.252	0.219
2454260.5	2	1.352	0.23
2454320.5	2	1.46	0.243
2454380.5	2	1.575	0.257
2454440.5	2	1.691	0.272
2454500.5	2	1.816	0.29
2454560.5	2	1.891	0.301
2454620.5	2	1.938	0.308
2454680.5	2	2.017	0.321
2454740.5	2	2.058	0.328
2454800.5	2	1.991	0.318
2454860.5	2	1.906	0.304
2454920.5	2	1.818	0.291
2454980.5	2	1.699	0.274
2455040.5	2	1.613	0.262
2455100.5	2	1.565	0.255
2455160.5	2	1.525	0.249
2455220.5	2	1.505	0.247
2455280.5	2	1.515	0.248
2455340.5	2	1.552	0.252
2455400.5	2	1.612	0.261
2455460.5	2	1.675	0.27
2455520.5	2	1.766	0.283
2455580.5	2	1.857	0.296
2455640.5	2	1.937	0.309
2455700.5	2	1.993	0.319
2455760.5	2	2.021	0.324
2455820.5	2	1.996	0.32
2455880.5	2	1.918	0.309
2455940.5	2	1.808	0.292
2456000.5	2	1.688	0.275
2456060.5	2	1.585	0.26
2456120.5	2	1.531	0.253
2456180.5	2	1.454	0.243
2456240.5	2	1.391	0.235
2456300.5	2	1.353	0.229
2456360.5	2	1.317	0.225
2456420.5	2	1.296	0.222
2456480.5	2	1.297	0.221
2456540.5	2	1.331	0.225
2456600.5	2	1.356	0.228
2456660.5	2	1.388	0.232
2456720.5	2	1.425	0.237
2456780.5	2	1.465	0.242
2456840.5	2	1.489	0.245
2456900.5	2	1.486	0.245
2456960.5	2	1.52	0.249
2457020.5	2	1.563	0.255
2457080.5	2	1.61	0.261
2457140.5	2	1.635	0.265
2457200.5	2	1.673	0.271
2457260.5	2	1.721	0.278
2457320.5	2	1.758	0.284
2457380.5	2	1.804	0.291
2457440.5	2	1.853	0.299
2457500.5	2	1.9	0.307
2457560.5	2	1.917	0.31
2457620.5	2	1.945	0.314
2457680.5	2	1.967	0.317
2457740.5	2	1.972	0.318
2457800.5	2	1.952	0.314
2457860.5	2	1.913	0.307
2457920.5	2	1.846	0.297
2457980.5	2	1.774	0.286
2458040.5	2	1.706	0.276
2458100.5	2	1.653	0.269
2458160.5	2	1.622	0.265
2458220.5	2	1.605	0.263
2458280.5	2	1.579	0.26
2458340.5	2	1.554	0.257
2458400.5	2	1.581	0.261
2458460.5	2	1.627	0.266
2458520.5	2	1.674	0.272
2458580.5	2	1.705	0.276
2458640.5	2	1.756	0.283
2458700.5	2	1.8	0.289
2458760.5	2	1.821	0.291
2445380.5	4	1.127	0.427
2445440.5	4	1.121	0.426
2445500.5	4	1.116	0.425
2445560.5	4	1.107	0.423
2445620.5	4	1.087	0.419
2445680.5	4	1.112	0.424
2445740.5	4	1.16	0.434
2445800.5	4	1.212	0.445
2445860.5	4	1.256	0.454
2445920.5	4	1.277	0.458
2445980.5	4	1.278	0.458
2446040.5	4	1.264	0.455
2446100.5	4	1.238	0.449
2446160.5	4	1.209	0.443
2446220.5	4	1.178	0.437
2446280.5	4	1.15	0.43
2446340.5	4	1.123	0.425
2446400.5	4	1.122	0.425
2446460.5	4	1.093	0.418
2446520.5	4	1.071	0.414
2446580.5	4	1.061	0.412
2446640.5	4	1.043	0.408
2446700.5	4	1.073	0.414
2446760.5	4	1.098	0.419
2446820.5	4	1.118	0.423
2446880.5	4	1.14	0.427
2446940.5	4	1.152	0.429
2447000.5	4	1.139	0.426
2447060.5	4	1.102	0.417
2447120.5	4	1.105	0.417
2447180.5	4	1.09	0.413
2447240.5	4	1.088	0.412
2447300.5	4	1.083	0.411
2447360.5	4	1.063	0.407
2447420.5	4	1.027	0.4
2447480.5	4	0.975	0.39
2447540.5	4	0.917	0.379
2447600.5	4	0.855	0.368
2447660.5	4	0.804	0.358
2447720.5	4	0.777	0.354
2447780.5	4	0.778	0.355
2447840.5	4	0.808	0.363
2447900.5	4	0.836	0.369
2447960.5	4	0.884	0.38
2448020.5	4	0.948	0.393
2448080.5	4	1.019	0.408
2448140.5	4	1.098	0.424
2448200.5	4	1.173	0.438
2448260.5	4	1.232	0.45
2448320.5	4	1.278	0.459
2448380.5	4	1.309	0.464
2448440.5	4	1.316	0.464
2448500.5	4	1.312	0.462
2448560.5	4	1.303	0.46
2448620.5	4	1.27	0.453
2448680.5	4	1.263	0.451
2448740.5	4	1.265	0.451
2448800.5	4	1.283	0.454
2448860.5	4	1.296	0.457
2448920.5	4	1.322	0.461
2448980.5	4	1.351	0.466
2449040.5	4	1.364	0.468
2449100.5	4	1.367	0.468
2449160.5	4	1.365	0.466
2449220.5	4	1.351	0.463
2449280.5	4	1.331	0.459
2449340.5	4	1.304	0.453
2449400.5	4	1.276	0.447
2449460.5	4	1.249	0.441
2449520.5	4	1.227	0.438
2449580.5	4	1.212	0.435
2449640.5	4	1.204	0.434
2449700.5	4	1.208	0.435
2449760.5	4	1.226	0.438
2449820.5	4	1.263	0.446
2449880.5	4	1.336	0.46
2449940.5	4	1.405	0.474
2450000.5	4	1.461	0.486
2450060.5	4	1.499	0.494
2450120.5	4	1.499	0.318
2450180.5	4	1.489	0.316
2450240.5	4	1.454	0.31
2450300.5	4	1.427	0.305
2450360.5	4	1.41	0.303
2450420.5	4	1.385	0.298
2450480.5	4	1.359	0.294
2450540.5	4	1.329	0.288
2450600.5	4	1.299	0.283
2450660.5	4	1.283	0.28
2450720.5	4	1.242	0.273
2450780.5	4	1.207	0.267
2450840.5	4	1.199	0.266
2450900.5	4	1.217	0.268
2450960.5	4	1.246	0.272
2451020.5	4	1.251	0.273
2451080.5	4	1.223	0.269
2451140.5	4	1.163	0.259
2451200.5	4	1.128	0.254
2451260.5	4	1.123	0.254
2451320.5	4	1.144	0.257
2451380.5	4	1.142	0.257
2451440.5	4	1.135	0.257
2451500.5	4	1.124	0.255
2451560.5	4	1.117	0.254
2451620.5	4	1.102	0.252
2451680.5	4	1.104	0.253
2451740.5	4	1.141	0.258
2451800.5	4	1.181	0.264
2451860.5	4	1.235	0.272
2451920.5	4	1.301	0.282
2451980.5	4	1.366	0.292
2452040.5	4	1.441	0.305
2452100.5	4	1.516	0.317
2452160.5	4	1.526	0.318
2452220.5	4	1.519	0.317
2452280.5	4	1.508	0.315
2452340.5	4	1.504	0.314
2452400.5	4	1.5	0.314
2452460.5	4	1.477	0.31
2452520.5	4	1.432	0.303
2452580.5	4	1.373	0.293
2452640.5	4	1.353	0.29
2452700.5	4	1.352	0.29
2452760.5	4	1.347	0.29
2452820.5	4	1.324	0.286
2452880.5	4	1.295	0.281
2452940.5	4	1.275	0.278
2453000.5	4	1.273	0.278
2453060.5	4	1.317	0.284
2453120.5	4	1.356	0.291
2453180.5	4	1.397	0.297
2453240.5	4	1.437	0.304
2453300.5	4	1.495	0.314
2453360.5	4	1.546	0.323
2453420.5	4	1.569	0.327
2453480.5	4	1.587	0.33
2453540.5	4	1.565	0.327
2453600.5	4	1.538	0.322
2453660.5	4	1.487	0.313
2453720.5	4	1.417	0.301
2453780.5	4	1.344	0.289
2453840.5	4	1.276	0.278
2453900.5	4	1.221	0.27
2453960.5	4	1.179	0.264
2454020.5	4	1.172	0.263
2454080.5	4	1.195	0.267
2454140.5	4	1.247	0.275
2454200.5	4	1.318	0.286
2454260.5	4	1.366	0.294
2454320.5	4	1.425	0.304
2454380.5	4	1.482	0.313
2454440.5	4	1.533	0.322
2454500.5	4	1.596	0.333
2454560.5	4	1.614	0.335
2454620.5	4	1.608	0.334
2454680.5	4	1.656	0.342
2454740.5	4	1.618	0.335
2454800.5	4	1.524	0.318
2454860.5	4	1.386	0.294
2454920.5	4	1.258	0.273
2454980.5	4	1.141	0.255
2455040.5	4	1.066	0.244
2455100.5	4	1.021	0.238
2455160.5	4	0.985	0.232
2455220.5	4	0.969	0.23
2455280.5	4	0.98	0.231
2455340.5	4	1.021	0.236
2455400.5	4	1.084	0.245
2455460.5	4	1.188	0.26
2455520.5	4	1.317	0.28
2455580.5	4	1.453	0.302
2455640.5	4	1.571	0.323
2455700.5	4	1.622	0.332
2455760.5	4	1.626	0.333
2455820.5	4	1.558	0.321
2455880.5	4	1.434	0.3
2455940.5	4	1.286	0.276
2456000.5	4	1.149	0.255
2456060.5	4	1.054	0.241
2456120.5	4	1.035	0.238
2456180.5	4	0.985	0.231
2456240.5	4	0.957	0.227
2456300.5	4	0.934	0.224
2456360.5	4	0.938	0.224
2456420.5	4	0.961	0.227
2456480.5	4	1.004	0.233
2456540.5	4	1.068	0.242
2456600.5	4	1.117	0.249
2456660.5	4	1.156	0.256
2456720.5	4	1.177	0.259
2456780.5	4	1.209	0.264
2456840.5	4	1.226	0.267
2456900.5	4	1.219	0.266
2456960.5	4	1.216	0.266
2457020.5	4	1.223	0.268
2457080.5	4	1.272	0.275
2457140.5	4	1.279	0.277
2457200.5	4	1.305	0.282
2457260.5	4	1.334	0.287
2457320.5	4	1.348	0.29
2457380.5	4	1.369	0.294
2457440.5	4	1.393	0.298
2457500.5	4	1.429	0.304
2457560.5	4	1.458	0.309
2457620.5	4	1.472	0.311
2457680.5	4	1.469	0.311
2457740.5	4	1.466	0.31
2457800.5	4	1.456	0.308
2457860.5	4	1.434	0.304
2457920.5	4	1.398	0.297
2457980.5	4	1.357	0.29
2458040.5	4	1.32	0.285
2458100.5	4	1.289	0.28
2458160.5	4	1.268	0.277
2458220.5	4	1.291	0.28
2458280.5	4	1.31	0.284
2458340.5	4	1.321	0.286
2458400.5	4	1.343	0.289
2458460.5	4	1.38	0.295
2458520.5	4	1.444	0.306
2458580.5	4	1.465	0.31
2458640.5	4	1.516	0.318
2458700.5	4	1.546	0.324
2458760.5	4	1.552	0.324
2445380.5	6	0.942	0.445
2445440.5	6	0.937	0.444
2445500.5	6	0.935	0.443
2445560.5	6	0.933	0.443
2445620.5	6	0.933	0.442
2445680.5	6	0.957	0.448
2445740.5	6	0.992	0.457
2445800.5	6	1.031	0.466
2445860.5	6	1.066	0.474
2445920.5	6	1.098	0.482
2445980.5	6	1.1	0.482
2446040.5	6	1.084	0.477
2446100.5	6	1.056	0.47
2446160.5	6	1.021	0.46
2446220.5	6	0.984	0.45
2446280.5	6	0.949	0.441
2446340.5	6	0.917	0.434
2446400.5	6	0.905	0.43
2446460.5	6	0.876	0.423
2446520.5	6	0.856	0.418
2446580.5	6	0.849	0.416
2446640.5	6	0.827	0.41
2446700.5	6	0.848	0.416
2446760.5	6	0.859	0.419
2446820.5	6	0.868	0.421
2446880.5	6	0.87	0.421
2446940.5	6	0.866	0.42
2447000.5	6	0.847	0.414
2447060.5	6	0.82	0.407
2447120.5	6	0.804	0.402
2447180.5	6	0.79	0.397
2447240.5	6	0.787	0.396
2447300.5	6	0.79	0.397
2447360.5	6	0.792	0.398
2447420.5	6	0.774	0.394
2447480.5	6	0.743	0.387
2447540.5	6	0.707	0.378
2447600.5	6	0.669	0.369
2447660.5	6	0.643	0.363
2447720.5	6	0.63	0.36
2447780.5	6	0.637	0.363
2447840.5	6	0.667	0.372
2447900.5	6	0.696	0.381
2447960.5	6	0.743	0.394
2448020.5	6	0.803	0.409
2448080.5	6	0.873	0.427
2448140.5	6	0.95	0.447
2448200.5	6	1.027	0.466
2448260.5	6	1.095	0.484
2448320.5	6	1.143	0.496
2448380.5	6	1.173	0.503
2448440.5	6	1.17	0.502
2448500.5	6	1.149	0.496
2448560.5	6	1.116	0.487
2448620.5	6	1.079	0.477
2448680.5	6	1.056	0.47
2448740.5	6	1.045	0.467
2448800.5	6	1.037	0.465
2448860.5	6	1.03	0.463
2448920.5	6	1.025	0.461
2448980.5	6	1.017	0.459
2449040.5	6	1	0.454
2449100.5	6	0.979	0.448
2449160.5	6	0.954	0.441
2449220.5	6	0.928	0.434
2449280.5	6	0.901	0.427
2449340.5	6	0.877	0.42
2449400.5	6	0.857	0.415
2449460.5	6	0.846	0.411
2449520.5	6	0.842	0.41
2449580.5	6	0.841	0.41
2449640.5	6	0.85	0.411
2449700.5	6	0.874	0.417
2449760.5	6	0.911	0.425
2449820.5	6	0.961	0.437
2449880.5	6	1.038	0.455
2449940.5	6	1.099	0.47
2450000.5	6	1.139	0.479
2450060.5	6	1.162	0.485
2450120.5	6	1.162	0.349
2450180.5	6	1.128	0.342
2450240.5	6	1.078	0.331
2450300.5	6	1.051	0.326
2450360.5	6	1.021	0.32
2450420.5	6	0.989	0.313
2450480.5	6	0.954	0.306
2450540.5	6	0.921	0.299
2450600.5	6	0.892	0.293
2450660.5	6	0.877	0.29
2450720.5	6	0.845	0.283
2450780.5	6	0.829	0.28
2450840.5	6	0.852	0.284
2450900.5	6	0.898	0.293
2450960.5	6	0.934	0.299
2451020.5	6	0.945	0.302
2451080.5	6	0.933	0.299
2451140.5	6	0.898	0.293
2451200.5	6	0.882	0.289
2451260.5	6	0.887	0.291
2451320.5	6	0.915	0.296
2451380.5	6	0.907	0.295
2451440.5	6	0.895	0.294
2451500.5	6	0.888	0.293
2451560.5	6	0.882	0.292
2451620.5	6	0.872	0.29
2451680.5	6	0.879	0.292
2451740.5	6	0.921	0.3
2451800.5	6	0.961	0.308
2451860.5	6	1.006	0.316
2451920.5	6	1.051	0.325
2451980.5	6	1.089	0.333
2452040.5	6	1.119	0.339
2452100.5	6	1.13	0.34
2452160.5	6	1.087	0.331
2452220.5	6	1.042	0.322
2452280.5	6	1.019	0.317
2452340.5	6	1.006	0.314
2452400.5	6	0.988	0.311
2452460.5	6	0.974	0.309
2452520.5	6	0.959	0.306
2452580.5	6	0.947	0.304
2452640.5	6	0.97	0.309
2452700.5	6	1.013	0.318
2452760.5	6	1.054	0.326
2452820.5	6	1.072	0.33
2452880.5	6	1.1	0.336
2452940.5	6	1.133	0.343
2453000.5	6	1.169	0.351
2453060.5	6	1.23	0.365
2453120.5	6	1.273	0.374
2453180.5	6	1.296	0.38
2453240.5	6	1.294	0.379
2453300.5	6	1.283	0.377
2453360.5	6	1.297	0.38
2453420.5	6	1.314	0.384
2453480.5	6	1.322	0.386
2453540.5	6	1.303	0.382
2453600.5	6	1.277	0.376
2453660.5	6	1.269	0.374
2453720.5	6	1.238	0.367
2453780.5	6	1.199	0.358
2453840.5	6	1.156	0.349
2453900.5	6	1.119	0.342
2453960.5	6	1.069	0.332
2454020.5	6	1.067	0.332
2454080.5	6	1.064	0.332
2454140.5	6	1.06	0.331
2454200.5	6	1.047	0.328
2454260.5	6	1.002	0.319
2454320.5	6	1	0.318
2454380.5	6	1.01	0.32
2454440.5	6	1.028	0.323
2454500.5	6	1.067	0.331
2454560.5	6	1.089	0.335
2454620.5	6	1.099	0.336
2454680.5	6	1.108	0.337
2454740.5	6	1.096	0.334
2454800.5	6	1.076	0.33
2454860.5	6	1.008	0.316
2454920.5	6	0.938	0.303
2454980.5	6	0.853	0.286
2455040.5	6	0.78	0.273
2455100.5	6	0.733	0.264
2455160.5	6	0.677	0.253
2455220.5	6	0.635	0.245
2455280.5	6	0.615	0.24
2455340.5	6	0.614	0.24
2455400.5	6	0.63	0.243
2455460.5	6	0.698	0.255
2455520.5	6	0.783	0.27
2455580.5	6	0.88	0.288
2455640.5	6	0.969	0.304
2455700.5	6	0.994	0.309
2455760.5	6	1.002	0.311
2455820.5	6	0.96	0.303
2455880.5	6	0.88	0.288
2455940.5	6	0.783	0.27
2456000.5	6	0.687	0.253
2456060.5	6	0.611	0.239
2456120.5	6	0.573	0.232
2456180.5	6	0.547	0.227
2456240.5	6	0.534	0.224
2456300.5	6	0.53	0.223
2456360.5	6	0.56	0.229
2456420.5	6	0.604	0.237
2456480.5	6	0.665	0.248
2456540.5	6	0.732	0.26
2456600.5	6	0.786	0.27
2456660.5	6	0.829	0.278
2456720.5	6	0.843	0.282
2456780.5	6	0.861	0.285
2456840.5	6	0.876	0.288
2456900.5	6	0.865	0.287
2456960.5	6	0.855	0.285
2457020.5	6	0.863	0.287
2457080.5	6	0.921	0.298
2457140.5	6	0.912	0.297
2457200.5	6	0.92	0.299
2457260.5	6	0.923	0.3
2457320.5	6	0.906	0.297
2457380.5	6	0.882	0.293
2457440.5	6	0.861	0.289
2457500.5	6	0.855	0.287
2457560.5	6	0.853	0.287
2457620.5	6	0.846	0.286
2457680.5	6	0.823	0.281
2457740.5	6	0.817	0.28
2457800.5	6	0.824	0.282
2457860.5	6	0.832	0.283
2457920.5	6	0.838	0.285
2457980.5	6	0.833	0.284
2458040.5	6	0.828	0.283
2458100.5	6	0.819	0.282
2458160.5	6	0.804	0.279
2458220.5	6	0.811	0.281
2458280.5	6	0.821	0.282
2458340.5	6	0.806	0.28
2458400.5	6	0.792	0.277
2458460.5	6	0.791	0.277
2458520.5	6	0.824	0.283
2458580.5	6	0.811	0.28
2458640.5	6	0.833	0.284
2458700.5	6	0.846	0.287
2445380.5	8	0.88	0.424
2445440.5	8	0.868	0.421
2445500.5	8	0.855	0.417
2445560.5	8	0.848	0.415
2445620.5	8	0.853	0.416
2445680.5	8	0.86	0.417
2445740.5	8	0.871	0.418
2445800.5	8	0.884	0.42
2445860.5	8	0.899	0.423
2445920.5	8	0.93	0.429
2445980.5	8	0.948	0.433
2446040.5	8	0.953	0.433
2446100.5	8	0.949	0.432
2446160.5	8	0.937	0.429
2446220.5	8	0.92	0.425
2446280.5	8	0.898	0.42
2446340.5	8	0.873	0.415
2446400.5	8	0.848	0.408
2446460.5	8	0.821	0.402
2446520.5	8	0.798	0.397
2446580.5	8	0.78	0.393
2446640.5	8	0.762	0.389
2446700.5	8	0.78	0.393
2446760.5	8	0.78	0.393
2446820.5	8	0.777	0.393
2446880.5	8	0.766	0.39
2446940.5	8	0.751	0.386
2447000.5	8	0.737	0.382
2447060.5	8	0.72	0.378
2447120.5	8	0.69	0.37
2447180.5	8	0.671	0.365
2447240.5	8	0.663	0.363
2447300.5	8	0.654	0.361
2447360.5	8	0.648	0.36
2447420.5	8	0.627	0.356
2447480.5	8	0.597	0.348
2447540.5	8	0.567	0.341
2447600.5	8	0.543	0.336
2447660.5	8	0.529	0.332
2447720.5	8	0.524	0.332
2447780.5	8	0.53	0.334
2447840.5	8	0.547	0.339
2447900.5	8	0.574	0.346
2447960.5	8	0.615	0.356
2448020.5	8	0.667	0.369
2448080.5	8	0.729	0.384
2448140.5	8	0.797	0.4
2448200.5	8	0.866	0.416
2448260.5	8	0.928	0.431
2448320.5	8	0.968	0.44
2448380.5	8	0.99	0.446
2448440.5	8	0.979	0.444
2448500.5	8	0.946	0.436
2448560.5	8	0.898	0.425
2448620.5	8	0.866	0.418
2448680.5	8	0.846	0.413
2448740.5	8	0.829	0.409
2448800.5	8	0.817	0.406
2448860.5	8	0.809	0.405
2448920.5	8	0.791	0.4
2448980.5	8	0.769	0.396
2449040.5	8	0.745	0.39
2449100.5	8	0.721	0.385
2449160.5	8	0.696	0.378
2449220.5	8	0.675	0.373
2449280.5	8	0.658	0.369
2449340.5	8	0.644	0.365
2449400.5	8	0.639	0.363
2449460.5	8	0.639	0.362
2449520.5	8	0.647	0.363
2449580.5	8	0.658	0.365
2449640.5	8	0.676	0.369
2449700.5	8	0.706	0.374
2449760.5	8	0.744	0.381
2449820.5	8	0.787	0.39
2449880.5	8	0.846	0.402
2449940.5	8	0.885	0.41
2450000.5	8	0.903	0.414
2450060.5	8	0.912	0.415
2450120.5	8	0.912	0.252
2450180.5	8	0.873	0.246
2450240.5	8	0.828	0.239
2450300.5	8	0.813	0.236
2450360.5	8	0.784	0.232
2450420.5	8	0.756	0.227
2450480.5	8	0.726	0.223
2450540.5	8	0.699	0.219
2450600.5	8	0.676	0.215
2450660.5	8	0.66	0.213
2450720.5	8	0.637	0.209
2450780.5	8	0.631	0.208
2450840.5	8	0.664	0.213
2450900.5	8	0.711	0.22
2450960.5	8	0.74	0.224
2451020.5	8	0.743	0.224
2451080.5	8	0.743	0.224
2451140.5	8	0.728	0.222
2451200.5	8	0.721	0.221
2451260.5	8	0.735	0.223
2451320.5	8	0.759	0.227
2451380.5	8	0.741	0.225
2451440.5	8	0.716	0.222
2451500.5	8	0.698	0.22
2451560.5	8	0.683	0.218
2451620.5	8	0.672	0.217
2451680.5	8	0.681	0.218
2451740.5	8	0.718	0.224
2451800.5	8	0.751	0.228
2451860.5	8	0.787	0.233
2451920.5	8	0.817	0.238
2451980.5	8	0.837	0.241
2452040.5	8	0.84	0.241
2452100.5	8	0.818	0.237
2452160.5	8	0.763	0.229
2452220.5	8	0.715	0.222
2452280.5	8	0.693	0.219
2452340.5	8	0.674	0.216
2452400.5	8	0.649	0.212
2452460.5	8	0.63	0.21
2452520.5	8	0.624	0.209
2452580.5	8	0.627	0.209
2452640.5	8	0.658	0.214
2452700.5	8	0.72	0.223
2452760.5	8	0.773	0.231
2452820.5	8	0.811	0.236
2452880.5	8	0.861	0.244
2452940.5	8	0.91	0.251
2453000.5	8	0.951	0.258
2453060.5	8	0.996	0.266
2453120.5	8	1.019	0.27
2453180.5	8	1.024	0.271
2453240.5	8	1.004	0.268
2453300.5	8	0.953	0.259
2453360.5	8	0.94	0.257
2453420.5	8	0.945	0.258
2453480.5	8	0.964	0.262
2453540.5	8	0.958	0.261
2453600.5	8	0.926	0.255
2453660.5	8	0.951	0.259
2453720.5	8	0.951	0.26
2453780.5	8	0.934	0.257
2453840.5	8	0.899	0.252
2453900.5	8	0.857	0.245
2453960.5	8	0.793	0.235
2454020.5	8	0.769	0.232
2454080.5	8	0.731	0.226
2454140.5	8	0.686	0.22
2454200.5	8	0.633	0.212
2454260.5	8	0.572	0.203
2454320.5	8	0.556	0.201
2454380.5	8	0.563	0.202
2454440.5	8	0.588	0.206
2454500.5	8	0.634	0.213
2454560.5	8	0.683	0.22
2454620.5	8	0.728	0.226
2454680.5	8	0.76	0.23
2454740.5	8	0.759	0.229
2454800.5	8	0.758	0.229
2454860.5	8	0.738	0.226
2454920.5	8	0.723	0.223
2454980.5	8	0.669	0.215
2455040.5	8	0.607	0.206
2455100.5	8	0.581	0.201
2455160.5	8	0.532	0.194
2455220.5	8	0.492	0.187
2455280.5	8	0.464	0.184
2455340.5	8	0.451	0.181
2455400.5	8	0.448	0.181
2455460.5	8	0.489	0.187
2455520.5	8	0.537	0.194
2455580.5	8	0.598	0.203
2455640.5	8	0.642	0.209
2455700.5	8	0.651	0.211
2455760.5	8	0.659	0.212
2455820.5	8	0.641	0.21
2455880.5	8	0.599	0.204
2455940.5	8	0.544	0.196
2456000.5	8	0.484	0.187
2456060.5	8	0.43	0.178
2456120.5	8	0.392	0.172
2456180.5	8	0.36	0.166
2456240.5	8	0.333	0.161
2456300.5	8	0.319	0.158
2456360.5	8	0.328	0.16
2456420.5	8	0.346	0.164
2456480.5	8	0.374	0.169
2456540.5	8	0.406	0.174
2456600.5	8	0.434	0.179
2456660.5	8	0.462	0.183
2456720.5	8	0.471	0.185
2456780.5	8	0.49	0.188
2456840.5	8	0.505	0.191
2456900.5	8	0.542	0.196
2456960.5	8	0.568	0.2
2457020.5	8	0.591	0.204
2457080.5	8	0.619	0.208
2457140.5	8	0.616	0.208
2457200.5	8	0.607	0.207
2457260.5	8	0.588	0.205
2457320.5	8	0.557	0.2
2457380.5	8	0.52	0.195
2457440.5	8	0.488	0.19
2457500.5	8	0.468	0.187
2457560.5	8	0.469	0.187
2457620.5	8	0.463	0.186
2457680.5	8	0.449	0.184
2457740.5	8	0.458	0.185
2457800.5	8	0.478	0.188
2457860.5	8	0.5	0.192
2457920.5	8	0.515	0.194
2457980.5	8	0.516	0.195
2458040.5	8	0.504	0.193
2458100.5	8	0.477	0.189
2458160.5	8	0.432	0.182
2458220.5	8	0.395	0.176
2458280.5	8	0.362	0.17
2458340.5	8	0.347	0.167
2458400.5	8	0.325	0.163
2458460.5	8	0.316	0.16
2458520.5	8	0.323	0.162
2458580.5	8	0.325	0.162
2458640.5	8	0.338	0.165
2458700.5	8	0.353	0.168
2445380.5	10	1.125	0.474
2445440.5	10	1.105	0.47
2445500.5	10	1.078	0.463
2445560.5	10	1.057	0.458
2445620.5	10	1.059	0.457
2445680.5	10	1.031	0.449
2445740.5	10	0.996	0.44
2445800.5	10	0.967	0.432
2445860.5	10	0.949	0.426
2445920.5	10	0.964	0.427
2445980.5	10	0.976	0.428
2446040.5	10	0.985	0.429
2446100.5	10	0.991	0.429
2446160.5	10	0.993	0.429
2446220.5	10	0.994	0.429
2446280.5	10	0.991	0.429
2446340.5	10	0.985	0.428
2446400.5	10	0.954	0.422
2446460.5	10	0.94	0.42
2446520.5	10	0.931	0.418
2446580.5	10	0.918	0.415
2446640.5	10	0.915	0.414
2446700.5	10	0.965	0.424
2446760.5	10	0.976	0.426
2446820.5	10	0.982	0.428
2446880.5	10	0.966	0.425
2446940.5	10	0.941	0.42
2447000.5	10	0.922	0.416
2447060.5	10	0.903	0.413
2447120.5	10	0.834	0.399
2447180.5	10	0.785	0.389
2447240.5	10	0.747	0.384
2447300.5	10	0.7	0.376
2447360.5	10	0.677	0.373
2447420.5	10	0.644	0.367
2447480.5	10	0.606	0.36
2447540.5	10	0.575	0.354
